match_id,point_duration_time_x,SET_GAME_POINT,rally_length,PLAYER_WIN_NAME,server_name
US_Open_2024_R32_Haddad-Maia_Kalinskaya,20.636,2_2_5,14,KALINSKAYA,HADDAD MAIA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,17.973,1_2_7,12,KALINSKAYA,KALINSKAYA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,16.762,2_3_3,13,HADDAD MAIA,KALINSKAYA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,16.542,2_2_10,10,HADDAD MAIA,HADDAD MAIA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,15.473,2_3_1,10,KALINSKAYA,KALINSKAYA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,15.44,2_7_1,11,HADDAD MAIA,KALINSKAYA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,15.366,2_2_12,10,HADDAD MAIA,HADDAD MAIA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,14.969,1_5_1,11,KALINSKAYA,HADDAD MAIA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,14.518,1_5_4,10,HADDAD MAIA,HADDAD MAIA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,14.515,2_5_1,11,KALINSKAYA,KALINSKAYA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,14.457,2_2_13,8,HADDAD MAIA,HADDAD MAIA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,14.127,1_8_1,11,KALINSKAYA,KALINSKAYA
US_Open_2024_R32_Haddad-Maia_Kalinskaya,13.684,2_1_2,10,KALINSKAYA,KALINSKAYA
Cincinnati_2024_R64_Cobolli_Paul,36.4,3_4_7,23,PAUL,COBOLLI
Washington_2024_F_Korda_Cobolli,22.247,3_1_4,15,KORDA,COBOLLI
Washington_2024_SF_Cobolli_Shelton,33.556,2_4_7,19,COBOLLI,SHELTON
Acapulco_2024_R16_Cobolli_Tsitsipas,35.227,2_1_3,25,TSITSIPAS,COBOLLI
Washington_2024_R16_Davidovich-Fokina_Cobolli,32.031,2_3_3,21,DAVIDOVICH FOKINA,COBOLLI
Washington_2024_SF_Cobolli_Shelton,28.099,2_4_1,17,COBOLLI,SHELTON
Acapulco_2024_R16_Cobolli_Tsitsipas,31.048,2_9_8,20,TSITSIPAS,COBOLLI
